GeneID,Mean,Mean.log10,Std.Dev,log10.Std.Dev,0.025,0.975,log10.0.025,log10.0.975
YNL003C,0.152095451951027,-0.821232795715332,0.0189338916342338,0.0539951801148242,0.117957157393297,0.191976613303026,-0.928275710803225,-0.716751674111944
YNL002C,1.82995176315308,0.260732412338257,0.162478365971077,0.0385400599725256,1.53406208058198,2.166060090065,0.185842933799243,0.335670498945687
YNL001W,0.495166957378387,-0.306590557098389,0.0388454291888186,0.0342139583165602,0.421518289049466,0.572565041979154,-0.375183577261845,-0.24217517255183
YNR001C,1.260666847229,0.0994513928890228,0.0914485949465324,0.0316372988859983,1.0881674259901,1.43879734178384,0.0366957211383263,0.157999620364338
YNR002C,0.00612866878509521,-2.24650692939758,0.00241325867781951,0.175024358084509,0.0024466746506126,0.0118664054122443,-2.61142396149093,-1.92568090999892
YNR003C,0.56524646282196,-0.249590814113617,0.0519172533861529,0.0398868598715075,0.470990267147621,0.672314584255219,-0.326988070687908,-0.172427467664115
YNR006W,0.329181998968124,-0.483551353216171,0.0221115714610633,0.0293379773460627,0.287453283866247,0.37027327939868,-0.541432735047172,-0.431477634564498
YNR007C,0.211551174521446,-0.676885843276978,0.0218264977112926,0.0447257752953097,0.173080298428734,0.256640156110128,-0.76175237280335,-0.590675401974233
YNR008W,0.412988901138306,-0.384956955909729,0.0263973180929936,0.0279721426737538,0.362867121150096,0.461233990887801,-0.440252391636192,-0.336078695060546
YNR009W,0.494308054447174,-0.309686928987503,0.0649806097915995,0.0564577834664439,0.384336252510548,0.633622807264328,-0.415288664855331,-0.198169201523408
YNR011C,0.140151023864746,-0.854334890842438,0.0091482703922711,0.0285103246338469,0.122789695858955,0.156980961561203,-0.910838076349222,-0.804153015044758
YNR012W,0.247822970151901,-0.607061266899109,0.0184271690704451,0.0323875732684126,0.213054646675785,0.283968793352445,-0.671508989957751,-0.546729385227964
YNR013C,0.461305171251297,-0.336796760559082,0.0276366853039812,0.0261744245756974,0.409171354522308,0.511226117610931,-0.388094778206117,-0.291386966969055
YNR019W,0.517537415027618,-0.28699117898941,0.0338303699365199,0.0285307765170766,0.453131344417731,0.582318746546904,-0.343775898142492,-0.234839228919641
YNR021W,2.00984334945679,0.301977604627609,0.14810786538472,0.0321299357814543,1.73242921829224,2.30086475412051,0.238655498161281,0.361891090896715
YNR023W,0.148596867918968,-0.829207122325897,0.0110791444714566,0.0325815327866561,0.126530382285515,0.169880785544713,-0.89780518120431,-0.769855739465178
YNR026C,0.467493742704391,-0.331437230110168,0.0349118959647105,0.0325162181369369,0.400863854338725,0.53622445911169,-0.39700310356028,-0.270653380281692
YNR027W,0.172111839056015,-0.766810894012451,0.0189349891124025,0.0477459457213841,0.137406788393855,0.211525688817104,-0.861991814490908,-0.674636904361382
YNR028W,0.466947495937347,-0.332810997962952,0.0457740783119173,0.0425219114440803,0.382490522911151,0.561068952083588,-0.417379323678068,-0.250983763219278
YNR029C,0.266849160194397,-0.575211405754089,0.0219573093171302,0.0359061840694211,0.224923118700584,0.311190797636906,-0.647965954171706,-0.506973271795168
YNR030W,0.489061027765274,-0.311724901199341,0.0344917560541769,0.0308051909085233,0.423252126574516,0.554531694451968,-0.373400862766617,-0.256073667890211
YNR031C,0.114291869103909,-0.942775070667267,0.00686849934558792,0.0263017774692383,0.101238266006112,0.126981492216388,-0.994655302120484,-0.896259573710298
YNR032W,0.173245579004288,-0.763330817222595,0.0165946819969526,0.0416691463944534,0.142080166315039,0.207558301463723,-0.847466544907862,-0.682859892038905
YNR033W,0.297524124383926,-0.527371764183044,0.0190195350553443,0.0279207217724681,0.261443117757638,0.333055964112282,-0.582622786155945,-0.477482804066702
YNR034W,0.336457490921021,-0.475381791591644,0.0347861287780513,0.0448195442554766,0.273334128161271,0.409310385336478,-0.563306139759202,-0.387947249316948
YNR035C,1.89092695713043,0.274922281503677,0.170242150239869,0.0390075505721736,1.5917350679636,2.24619212349256,0.201870784437539,0.351446823798704
YNR038W,0.362210899591446,-0.442073136568069,0.0249443471312885,0.0300341588635621,0.314074665307999,0.410490721464157,-0.502967094358227,-0.386696655018251
YNR039C,0.130188971757889,-0.886674582958221,0.00985507787712462,0.0329998963360712,0.11142480087777,0.14904115597407,-0.953018133406846,-0.82669379080715
YNR040W,0.16510783135891,-0.786928057670593,0.0244510430163411,0.0638204612181508,0.122536892009278,0.219013391062617,-0.911733139618795,-0.659529330425662
YNR043W,2.32684588432312,0.365520149469376,0.17614564213967,0.0329659507594746,1.99711504181226,2.67389488220215,0.300403082630281,0.427144330010148
